##### bfnsn! (ode)  BZlr ::: Sun Nov  3 12:16:58 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
1154  12     0.3856000977     0.6573841813    -7.895290638                0     0.9983753741     0.9983753741      1.000005451      1.000005451    0.03154279802  bftga 0(D)
1155  12     0.3855000977     0.6573300266    -7.895115925                0      0.999952827      0.999952827      1.000375837      1.000375837    0.03154759674  bftga 0(D)
1156  12     0.3854000977     0.6572758753    -7.894941212                0      0.999924354      0.999924354      1.000631053      1.000631053    0.03155221164  bftga 0(D)
1157  12     0.3853000977     0.6572217272    -7.894766499                0      1.000052383      1.000052383      1.000684857      1.000684857    0.03155682434  bftga 0(D)
1158  12     0.3852000977     0.6571675825    -7.894591786                0      1.000011485      1.000011485      1.000862514      1.000862514    0.03156143482  bftga 0(D)
1159  12     0.3851000977     0.6571134412    -7.894417072                0      1.000004711      1.000004711      1.000960394      1.000960394    0.03156604302  bftga 0(D)
1160  12     0.3850000977     0.6570593031    -7.894242359                0     0.9999522093     0.9999522093      1.001058005      1.001058005     0.0315706489  bftga 0(D)
1161  12     0.3849000977     0.6570051684    -7.894067646                0     0.9999172933     0.9999172933      1.001091527      1.001091527    0.03157525244  bftga 0(D)
1162  12     0.3848000977      0.656951037    -7.893892933                0     0.9999571515     0.9999571515      1.001003258      1.001003258    0.03157985357  bftga 0(D)
1163  12     0.3847000977      0.656896909     -7.89371822                0      0.999934233      0.999934233      1.000930493      1.000930493    0.03158445227  bftga 0(D)
1164  12     0.3846000977     0.6568427843    -7.893543507                0      1.000009983      1.000009983      1.000711175      1.000711175    0.03158904848  bftga 0(D)
1165  12     0.3845000977     0.6567886629    -7.893368794                0     0.9998884839     0.9998884839      1.000641055      1.000641055    0.03159364217  bftga 0(D)
1166  12     0.3844000977     0.6567345449     -7.89319408                0     0.9999495549     0.9999495549      1.000339554      1.000339554    0.03159823328  bftga 0(D)
1167  13     0.3843000977     0.6566804302    -7.893018223                0     0.9999768407     0.9999768407      1.000896864      1.000896864    0.03160291615  bftga 0(D)
1168  12     0.3842000977     0.6566263189     -7.89284351                0      1.000049723      1.000049723      1.000926094      1.000926094     0.0316075496  bftga 0(D)
1169  12     0.3841000977     0.6565722109    -7.892668797                0     0.9999081794     0.9999081794      1.000682882      1.000682882    0.03161213319  bftga 0(D)
1170  12     0.3840000977     0.6565181062    -7.892494084                0     0.9998240635     0.9998240635      1.000331687      1.000331687    0.03161671402  bftga 0(D)
1171  13     0.3839000977     0.6564640049    -7.892318226                0     0.9999761581     0.9999761581      1.000578615      1.000578615    0.03162138758  bftga 0(D)
1172  12     0.3838000977      0.656409907    -7.892143513                0     0.9999144869     0.9999144869      1.000549624      1.000549624    0.03162601099  bftga 0(D)
1173  13     0.3837000977     0.6563558124    -7.891967655                0     0.9999094778     0.9999094778      1.000860493      1.000860493    0.03163067985  bftga 0(D)
1174  12     0.3836000977     0.6563017212    -7.891792942                0     0.9999212839     0.9999212839      1.000660947      1.000660947    0.03163529818  bftga 0(D)
1175  13     0.3835000977     0.6562476333    -7.891617085                0     0.9999862902     0.9999862902      1.000806674      1.000806674    0.03163996218  bftga 0(D)
1176  12     0.3834000977     0.6561935487    -7.891442372                0      1.000253173      1.000253176      1.000253173      1.000253176    0.03164457526  bftga 0(D)
1177  13     0.3833000977     0.6561394675    -7.891266514                0     0.9999644754     0.9999644754      1.000655907      1.000655907    0.03164923422  bftga 0(D)
1178  12     0.3832000977     0.6560853897    -7.891091801                0      1.000116588       1.00011659      1.000116588       1.00011659    0.03165384187  bftga 0(D)
1179  13     0.3831000977     0.6560313153    -7.890915943                0     0.9997899877     0.9997899877      1.000458572      1.000458572     0.0316584956  bftga 0(D)
1180  13     0.3830000977     0.6559772442    -7.890740086                0      1.000016643      1.000016643      1.000653372      1.000653372    0.03166319582  bftga 0(D)
1181  12     0.3829000977     0.6559231764    -7.890565373                0     0.9997523374     0.9997523374      1.000378373      1.000378373    0.03166779521  bftga 0(D)
1182  14     0.3828000977      0.655869112    -7.890388943                0       1.00002847       1.00002847      1.000426639      1.000426639    0.03167249038  bftga 0(D)
1183  12     0.3827000977      0.655815051     -7.89021423                0     0.9999200609     0.9999200609      1.000121821      1.000121821    0.03167710881  bftga 0(D)
1184  14     0.3826000977     0.6557609934      -7.8900378                0     0.9998139673     0.9998139673      1.000454361      1.000454361    0.03168179884  bftga 0(D)
1185  13     0.3825000977     0.6557069391    -7.889861942                0     0.9998862315     0.9998862315      1.000791326      1.000791326    0.03168651125  bftga 0(D)
1186  13     0.3824000977     0.6556528882    -7.889686085                0      1.000000735      1.000000735      1.000806065      1.000806065    0.03169119624  bftga 0(D)
1187  13     0.3823000977     0.6555988407    -7.889510227                0      1.000022352      1.000022352      1.000864187      1.000864187    0.03169587862  bftga 0(D)
1188  13     0.3822000977     0.6555447965     -7.88933437                0      0.999977186      0.999977186      1.000939101      1.000939101    0.03170055833  bftga 0(D)
1189  13     0.3821000977     0.6554907557    -7.889158512                0     0.9999879156     0.9999879156       1.00090753       1.00090753    0.03170523534  bftga 0(D)
1190  13     0.3820000977     0.6554367183    -7.888982655                0      1.000016651      1.000016651       1.00080693       1.00080693     0.0317099096  bftga 0(D)
1191  13     0.3819000977     0.6553826843    -7.888806797                0      0.999947825      0.999947825      1.000752496      1.000752496    0.03171458105  bftga 0(D)
1192  13     0.3818000977     0.6553286536     -7.88863094                0      1.000052992      1.000052992      1.000471972      1.000471972    0.03171924965  bftga 0(D)
1193  13     0.3817000977     0.6552746263    -7.888455082                0      1.000004519      1.000004519      1.000292745      1.000292745    0.03172391536  bftga 0(D)
1194  13     0.3816000977     0.6552206024    -7.888279225                0      1.000008287      1.000008304      1.000008287      1.000008304    0.03172857811  bftga 0(D)
1195  14     0.3815000977     0.6551665819    -7.888102795                0      1.000080346      1.000080349      1.000080346      1.000080349    0.03173328927  bftga 0(D)
1196  13     0.3814000977     0.6551125648    -7.887926937                0     0.9998361333     0.9998361333      1.000178012      1.000178012    0.03173797192  bftga 0(D)
1197  14     0.3813000977      0.655058551    -7.887750507                0      1.000027637      1.000027643      1.000027637      1.000027643    0.03174267749  bftga 0(D)
1198  14     0.3812000977     0.6550045407    -7.887574078                0     0.9998263505     0.9998263505      1.000459832      1.000459832    0.03174740618  bftga 0(D)
1199  14     0.3811000977     0.6549505337    -7.887397648                0      0.999902426      0.999902426      1.000563813      1.000563813    0.03175213216  bftga 0(D)
1200  13     0.3810000977     0.6548965301     -7.88722179                0      1.000054492      1.000054517      1.000054492      1.000054517     0.0317568032  bftga 0(D)
1201  15     0.3809000977       0.65484253    -7.887045075                0      1.000028766      1.000028766      1.000155861      1.000155861    0.03176152346  bftga 0(D)
1202  14     0.3808000977     0.6547885332    -7.886868645                0     0.9998069607     0.9998069607      1.000523469      1.000523469    0.03176625399  bftga 0(D)
1203  14     0.3807000977     0.6547345398    -7.886692215                0     0.9998795378     0.9998795378      1.000421929      1.000421929    0.03177096854  bftga 0(D)
1204  14     0.3806000977     0.6546805498    -7.886515785                0     0.9998817918     0.9998817918      1.000337562      1.000337562    0.03177568014  bftga 0(D)
1205  14     0.3805000977     0.6546265632    -7.886339356                0     0.9997846069     0.9997846069      1.000298981      1.000298981    0.03178038874  bftga 0(D)
1206  15     0.3804000977       0.65457258     -7.88616264                0     0.9998094289     0.9998094289      1.000331935      1.000331935    0.03178512087  bftga 0(D)
1207  14     0.3803000977     0.6545186001     -7.88598621                0     0.9998092592     0.9998092592      1.000212467      1.000212467    0.03178983674  bftga 0(D)
1208  16     0.3802000977     0.6544646237    -7.885809351                0     0.9998428136     0.9998428136       1.00025433       1.00025433    0.03179457629  bftga 0(D)
1209  15     0.3801000977     0.6544106507    -7.885632635                0     0.9997898348     0.9997898348      1.000391912      1.000391912    0.03179931959  bftga 0(D)
1210  15     0.3800000977     0.6543566812    -7.885455919                0      1.000075031      1.000075046      1.000075031      1.000075046    0.03180405321  bftga 0(D)
1211  15     0.3799000977      0.654302715    -7.885279204                0     0.9998872137     0.9998872137      1.000177039      1.000177039    0.03180878379  bftga 0(D)
1212  16     0.3798000977     0.6542487522    -7.885102345                0      1.000024945      1.000024952      1.000024945      1.000024952     0.0318135248  bftga 0(D)
1213  16     0.3797000977     0.6541947928    -7.884925486                0     0.9997488616     0.9997488616      1.000295583      1.000295583    0.03181826954  bftga 0(D)
1214  17     0.3796000977     0.6541408369    -7.884748555                0      1.000023849      1.000023854      1.000023849      1.000023854    0.03182301801  bftga 0(D)
1215  17     0.3795000977     0.6540868843    -7.884571625                0      1.000014076      1.000014119      1.000014076      1.000014119    0.03182776682  bftga 0(D)
1216  19     0.3794000977     0.6540329352    -7.884394641                0      1.000000818      1.000000853      1.000000818      1.000000853    0.03183251765  bftga 0(D)
1217  20     0.3793000977     0.6539789895    -7.884217603                0     0.9999960663     0.9999960765     0.9999960663     0.9999960765    0.03183727309  bftga 0(D)
1218  19     0.3792000977     0.6539250472     -7.88404053                0     0.9997789413     0.9997789413      1.000204755      1.000204755    0.03184203143  bftga 0(D)
1219  19     0.3791000977     0.6538711083    -7.883863456                0     0.9997233169     0.9997233169      1.000212545      1.000212545    0.03184678835  bftga 0(D)
1220  18     0.3790000977     0.6538171728    -7.883686311                0     0.9998788473     0.9998788473      1.000018077      1.000018077    0.03185154902  bftga 0(D)
1221  17     0.3789000977     0.6537632408    -7.883509023                0     0.9997167272     0.9997167272      1.000247899      1.000247899    0.03185632389  bftga 0(D)
1222  18     0.3788000977     0.6537093122    -7.883331878                0     0.9999557672     0.9999557731     0.9999557672     0.9999557731    0.03186108864  bftga 0(D)
1223  17     0.3787000977      0.653655387     -7.88315459                0     0.9999337169     0.9999337254     0.9999337169     0.9999337254    0.03186585716  bftga 0(D)
1224  17     0.3786000977     0.6536014653    -7.882977302                0     0.9999162518     0.9999162757     0.9999162518     0.9999162757    0.03187062945  bftga 0(D)
1225  17     0.3785000977     0.6535475469    -7.882800014                0     0.9994589969     0.9994589969      1.000282186      1.000282186    0.03187539849  bftga 0(D)
1226  16     0.3784000977      0.653493632     -7.88262244                0     0.9999283382     0.9999283625     0.9999283382     0.9999283625     0.0318801925  bftga 0(D)
1227  17     0.3783000977     0.6534397205    -7.882445152                0     0.9996081359     0.9996081359      1.000175712      1.000175712    0.03188496914  bftga 0(D)
1228  16     0.3782000977     0.6533858125    -7.882267578                0     0.9996230445     0.9996230445      1.000163516      1.000163516    0.03188975669  bftga 0(D)
1229  16     0.3781000977     0.6533319079    -7.882090003                0     0.9999328192     0.9999328278     0.9999328192     0.9999328278    0.03189455522  bftga 0(D)
1230  16     0.3780000977     0.6532780067    -7.881912429                0     0.9999440092     0.9999440274     0.9999440092     0.9999440274    0.03189935049  bftga 0(D)
1231  16     0.3779000977      0.653224109    -7.881734855                0     0.9999265399     0.9999265645     0.9999265399     0.9999265645    0.03190414245  bftga 0(D)
1232  16     0.3778000977     0.6531702147    -7.881557281                0     0.9998801551     0.9998801639     0.9998801551     0.9998801639    0.03190893105  bftga 0(D)
1233  16     0.3777000977     0.6531163238    -7.881379707                0     0.9995298424     0.9995298424      1.000079324      1.000079324    0.03191371624  bftga 0(D)
1234  15     0.3776000977     0.6530624364     -7.88120156                0     0.9999709621     0.9999709892     0.9999709621     0.9999709892    0.03191855594  bftga 0(D)
1235  16     0.3775000977     0.6530085525    -7.881023986                0     0.9999731985     0.9999732179     0.9999731985     0.9999732179     0.0319233634  bftga 0(D)
1236  16     0.3774000977     0.6529546719    -7.880846412                0     0.9998095964     0.9998095998     0.9998095964     0.9998095998    0.03192813828  bftga 0(D)
1237  15     0.3773000977     0.6529007949    -7.880668266                0     0.9994464282     0.9994464282      1.000333607      1.000333607    0.03193296806  bftga 0(D)
1238  16     0.3772000977     0.6528469212    -7.880490692                0     0.9995221698     0.9995221698      1.000085507      1.000085507    0.03193776516  bftga 0(D)
1239  15     0.3771000977     0.6527930511    -7.880312545                0     0.9993878757     0.9993878757      1.000263768      1.000263768    0.03194258814  bftga 0(D)
1240  15     0.3770000977     0.6527391843    -7.880134399                0     0.9996861334     0.9996861334      1.000227438      1.000227438    0.03194743724  bftga 0(D)
1241  16     0.3769000977      0.652685321    -7.879956825                0     0.9997810901     0.9997810939     0.9997810901     0.9997810939    0.03195222375  bftga 0(D)
1242  15     0.3768000977     0.6526314612    -7.879778678                0     0.9994003954     0.9994003954      1.000027675      1.000027675    0.03195703626  bftga 0(D)
1243  15     0.3767000977     0.6525776049    -7.879600532                0     0.9993540816     0.9993540816      1.000159114      1.000159114      0.031961875  bftga 0(D)
1244  15     0.3766000977     0.6525237519    -7.879422386                0     0.9997694101      0.999769413     0.9997694101      0.999769413    0.03196671026  bftga 0(D)
1245  15     0.3765000977     0.6524699025    -7.879244239                0     0.9992555462     0.9992555462      1.000249559      1.000249559      0.031971542  bftga 0(D)
1246  15     0.3764000977     0.6524160565    -7.879066093                0     0.9994072436     0.9994072436      1.000003284      1.000003284    0.03197637015  bftga 0(D)
1247  15     0.3763000977      0.652362214    -7.878887947                0     0.9993375065     0.9993375065     0.9999176274     0.9999176274    0.03198119465  bftga 0(D)
1248  15     0.3762000977     0.6523083749      -7.8787098                0     0.9991102268     0.9991102268     0.9999280211     0.9999280211    0.03198601545  bftga 0(D)
1249  14     0.3761000977     0.6522545393    -7.878530509                0     0.9999502865     0.9999502914     0.9999502865     0.9999502914     0.0319909541  bftga 0(D)
1250  16     0.3760000977     0.6522007072    -7.878352935                0     0.9996968285     0.9996968285     0.9998657004     0.9998657004    0.03199576773  bftga 0(D)
1251  15     0.3759000977     0.6521468785    -7.878174789                0     0.9987981583     0.9987981583      1.000075997      1.000075997    0.03200054686  bftga 0(D)
1252  14     0.3758000977     0.6520930533    -7.877995498                0     0.9995184537     0.9995184537      1.000042083      1.000042083    0.03200547535  bftga 0(D)
1253  15     0.3757000977     0.6520392316    -7.877817352                0     0.9998058736     0.9998058964     0.9998058736     0.9998058964    0.03201033903  bftga 0(D)
1254  15     0.3756000977     0.6519854133    -7.877639205                0     0.9990003889     0.9990003889        1.0000213        1.0000213    0.03201513727  bftga 0(D)
1255  14     0.3755000977     0.6519315986    -7.877459915                0     0.9993785146     0.9993785146      1.000151545      1.000151545    0.03202005534  bftga 0(D)
1256  15     0.3754000977     0.6518777873    -7.877281768                0     0.9993595649     0.9993595649      1.000035999      1.000035999    0.03202490786  bftga 0(D)
1257  14     0.3753000977     0.6518239794    -7.877102477                0     0.9996254885     0.9996254885      1.000158613      1.000158613    0.03202981889  bftga 0(D)
1258  15     0.3752000977     0.6517701751    -7.876924331                0     0.9994291731     0.9994291731      1.000095588      1.000095588    0.03203466388  bftga 0(D)
1259  14     0.3751000977     0.6517163742     -7.87674504                0     0.9998954676     0.9998954829     0.9998954676     0.9998954829    0.03203956765  bftga 0(D)
1260  15     0.3750000977     0.6516625768    -7.876566894                0     0.9994111601     0.9994111601     0.9999931296     0.9999931296    0.03204440486  bftga 0(D)
1261  14     0.3749000977      0.651608783    -7.876387603                0     0.9994331382     0.9994331382      1.000112852      1.000112852    0.03204930114  bftga 0(D)
1262  15     0.3748000977     0.6515549925    -7.876209457                0     0.9991501595     0.9991501595     0.9998791544     0.9998791544    0.03205413033  bftga 0(D)
1263  14     0.3747000977     0.6515012056    -7.876030166                0     0.9990058014     0.9990058014      1.000038178      1.000038178    0.03205901887  bftga 0(D)
1264  14     0.3746000977     0.6514474222    -7.875850875                0     0.9997973609     0.9997973771     0.9997973609     0.9997973771     0.0320639673  bftga 0(D)
1265  15     0.3745000977     0.6513936422    -7.875672729                0     0.9988393218     0.9988393218      1.000042595      1.000042595     0.0320687843  bftga 0(D)
1266  14     0.3744000977     0.6513398658    -7.875493438                0     0.9987636739     0.9987636739     0.9999402774     0.9999402774    0.03207366108  bftga 0(D)
1267  14     0.3743000977     0.6512860928    -7.875314147                0     0.9990134963     0.9990134963      1.000053238      1.000053238    0.03207859819  bftga 0(D)
1268  14     0.3742000977     0.6512323234    -7.875134857                0      0.999374663      0.999374663      0.999992721      0.999992721     0.0320835316  bftga 0(D)
1269  14     0.3741000977     0.6511785574    -7.874955566                0     0.9993490376     0.9993490376      1.000256692      1.000256692    0.03208846125  bftga 0(D)
1270  14     0.3740000977     0.6511247949    -7.874776275                0     0.9995625585     0.9995625585      1.000218051      1.000218051    0.03209338708  bftga 0(D)
1271  14     0.3739000977     0.6510710359    -7.874596984                0     0.9999458051     0.9999458146     0.9999458051     0.9999458146    0.03209830904  bftga 0(D)
1272  14     0.3738000977     0.6510172805    -7.874417694                0     0.9997529995     0.9997529995      1.000185351      1.000185351    0.03210322706  bftga 0(D)
1273  14     0.3737000977     0.6509635285    -7.874238403                0     0.9999598995     0.9999599246     0.9999598995     0.9999599246    0.03210814108  bftga 0(D)
1274  14     0.3736000977       0.65090978    -7.874059112                0      0.999917826      0.999917828      0.999917826      0.999917828    0.03211305104  bftga 0(D)
1275  14     0.3735000977     0.6508560351    -7.873879821                0     0.9996925261     0.9996925261     0.9999925471     0.9999925471    0.03211795689  bftga 0(D)
1276  14     0.3734000977     0.6508022936     -7.87370053                0     0.9993791525     0.9993791525      1.000088354      1.000088354    0.03212285854  bftga 0(D)
1277  14     0.3733000977     0.6507485557     -7.87352124                0     0.9990946967     0.9990946967      1.000087514      1.000087514    0.03212775594  bftga 0(D)
1278  14     0.3732000977     0.6506948213    -7.873341949                0     0.9986908856     0.9986908856      1.000137771      1.000137771    0.03213264901  bftga 0(D)
1279  14     0.3731000977     0.6506410904    -7.873162658                0     0.9983381966     0.9983381966      1.000067721      1.000067721    0.03213753768  bftga 0(D)
1280  14     0.3730000977      0.650587363    -7.872983367                0     0.9978741695     0.9978741695        1.0000394        1.0000394    0.03214242189  bftga 0(D)
1281  14     0.3729000977     0.6505336391    -7.872802551                0     0.9999446008     0.9999446008       1.00248736       1.00248736    0.03214783966  bftga 0(D)
1282  14     0.3728000977     0.6504799187     -7.87262326                0     0.9990878378     0.9990878378      1.000177664      1.000177664    0.03215244691  bftga 0(D)
1283  14     0.3727000977     0.6504262019    -7.872443969                0     0.9984773469     0.9984773469      1.000091138      1.000091138    0.03215731827  bftga 0(D)
1284  14     0.3726000977     0.6503724885    -7.872264678                0     0.9978293091     0.9978293091     0.9999696566     0.9999696566    0.03216218487  bftga 0(D)
1285  14     0.3725000977     0.6503187787    -7.872083862                0     0.9999466722     0.9999466722      1.002159779      1.002159779    0.03216759181  bftga 0(D)
1286  14     0.3724000977     0.6502650725    -7.871904571                0     0.9986320097     0.9986320097      0.999991191      0.999991191     0.0321721774  bftga 0(D)
1287  14     0.3723000977     0.6502113697     -7.87172528                0     0.9975673524     0.9975673524      1.000074086      1.000074086    0.03217703032  bftga 0(D)
1288  14     0.3722000977     0.6501576705    -7.871544464                0     0.9999602042     0.9999602042      1.001825749      1.001825749    0.03218242875  bftga 0(D)
1289  14     0.3721000977     0.6501039748    -7.871365173                0     0.9979806915     0.9979806915      1.000079473      1.000079473    0.03218699754  bftga 0(D)
1290  14     0.3720000977     0.6500502826    -7.871184356                0     0.9998932495     0.9998932495      1.002203437      1.002203437    0.03219239011  bftga 0(D)
1291  14     0.3719000977      0.649996594    -7.871005065                0     0.9981943739     0.9981943739      1.000013233      1.000013233     0.0321969478  bftga 0(D)
1292  14     0.3718000977     0.6499429089    -7.870824249                0     0.9999598812     0.9999598812      1.002173288      1.002173288    0.03220233436  bftga 0(D)
1293  14     0.3717000977     0.6498892273    -7.870644958                0      0.997983671      0.997983671      1.000095073      1.000095073    0.03220688058  bftga 0(D)
1294  14     0.3716000977     0.6498355493    -7.870464141                0     0.9999792392     0.9999792392      1.001911106      1.001911106    0.03221226097  bftga 0(D)
1295  14     0.3715000977     0.6497818748     -7.87028485                0     0.9977000331     0.9977000331     0.9999671963     0.9999671963    0.03221679533  bftga 0(D)
1296  14     0.3714000977     0.6497282039    -7.870104034                0     0.9998772782     0.9998772782      1.001485482      1.001485482    0.03222216938  bftga 0(D)
1297  14     0.3713000977     0.6496745364    -7.869923217                0       1.00000836       1.00000836      1.002322994      1.002322994    0.03222725799  bftga 0(D)
1298  14     0.3712000977     0.6496208726    -7.869743926                0     0.9978454376     0.9978454376      1.000008465      1.000008465    0.03223177474  bftga 0(D)
1299  14     0.3711000977     0.6495672123     -7.86956311                0     0.9999431697     0.9999431697      1.001431484      1.001431484    0.03223713902  bftga 0(D)
1300  14     0.3710000977     0.6495135555    -7.869382293                0      0.999993913      0.999993913      1.002145456      1.002145456      0.032242215  bftga 0(D)
1301  14     0.3709000977     0.6494599023    -7.869203002                0     0.9973385122     0.9973385122      1.000062724      1.000062724    0.03224671324  bftga 0(D)
1302  13     0.3708000977     0.6494062526    -7.869021423                0     0.9980281244     0.9980281244     0.9999853201     0.9999853201    0.03225177942  bftga 0(D)
1303  14     0.3707000977     0.6493526065    -7.868840606                0     0.9999851934     0.9999851934      1.002678959      1.002678959    0.03225727424  bftga 0(D)
1304  14     0.3706000977     0.6492989639    -7.868661315                0     0.9977100059     0.9977100059     0.9999518063     0.9999518063    0.03226175403  bftga 0(D)
1305  13     0.3705000977     0.6492453249    -7.868479736                0     0.9979999315     0.9979999315      1.000064627      1.000064627    0.03226680693  bftga 0(D)
1306  14     0.3704000977     0.6491916894    -7.868298919                0      0.999987625      0.999987625      1.002557375      1.002557375    0.03227229253  bftga 0(D)
1307  14     0.3703000977     0.6491380575    -7.868119628                0     0.9972752005     0.9972752005     0.9999972739     0.9999972739    0.03227675294  bftga 0(D)
1308  13     0.3702000977     0.6490844292    -7.867938049                0     0.9974143496     0.9974143496      1.000044275      1.000044275    0.03228179194  bftga 0(D)
1309  14     0.3701000977     0.6490308044    -7.867757232                0      1.000006807      1.000006807      1.001755529      1.001755529    0.03228726796  bftga 0(D)
1310  14     0.3700000977     0.6489771832    -7.867576415                0     0.9999558481     0.9999558481      1.001862184      1.001862184    0.03229229906  bftga 0(D)
1311  14     0.3699000977     0.6489235656    -7.867395599                0      0.999999837      0.999999837      1.001800195      1.001800195    0.03229732542  bftga 0(D)
1312  14     0.3698000977     0.6488699515    -7.867214782                0      1.000067061      1.000067061      1.001640696      1.001640696    0.03230234698  bftga 0(D)
1313  14     0.3697000977      0.648816341    -7.867033965                0     0.9998927192     0.9998927192      1.001648215      1.001648215    0.03230736366  bftga 0(D)
1314  13     0.3696000977     0.6487627341    -7.866852386                0     0.9983566359     0.9983566359      1.000099937      1.000099937    0.03231207619  bftga 0(D)
1315  14     0.3695000977     0.6487091307    -7.866671569                0      1.000035823      1.000035823      1.002368721      1.002368721    0.03231753196  bftga 0(D)
1316  14     0.3694000977     0.6486555309    -7.866490753                0     0.9999725361     0.9999725361      1.002040349      1.002040349    0.03232253407  bftga 0(D)
1317  14     0.3693000977     0.6486019347    -7.866309936                0     0.9999718091     0.9999718091      1.001571256      1.001571256    0.03232753101  bftga 0(D)
1318  13     0.3692000977      0.648548342    -7.866128356                0     0.9981531976     0.9981531976     0.9999607307     0.9999607307    0.03233221949  bftga 0(D)
1319  14     0.3691000977      0.648494753     -7.86594754                0     0.9999237872     0.9999237872      1.001888403      1.001888403    0.03233766089  bftga 0(D)
1320  13     0.3690000977     0.6484411675     -7.86576596                0     0.9983005277     0.9983005277     0.9999074394     0.9999074394    0.03234233721  bftga 0(D)
1321  14     0.3689000977     0.6483875856    -7.865585143                0     0.9999440624     0.9999440624      1.001835493      1.001835493    0.03234777118  bftga 0(D)
1322  13     0.3688000977     0.6483340073    -7.865403564                0     0.9978816883     0.9978816883      1.000116209      1.000116209    0.03235243492  bftga 0(D)
1323  14     0.3687000977     0.6482804325    -7.865222747                0     0.9999686427     0.9999686427      1.001470504      1.001470504    0.03235786127  bftga 0(D)
1324  13     0.3686000977     0.6482268614    -7.865041168                0     0.9974473017     0.9974473017      1.000029081      1.000029081    0.03236251202  bftga 0(D)
1325  13     0.3685000977     0.6481732938    -7.864859588                0     0.9977884718     0.9977884718      1.000046101      1.000046101     0.0323676203  bftga 0(D)
1326  13     0.3684000977     0.6481197299    -7.864678008                0     0.9981335207     0.9981335207     0.9999840898     0.9999840898     0.0323727237  bftga 0(D)
1327  13     0.3683000977     0.6480661695    -7.864496429                0     0.9981144967     0.9981144967      1.000211002      1.000211002    0.03237782214  bftga 0(D)
1328  14     0.3682000977     0.6480126127    -7.864315612                0     0.9999003434     0.9999003434      1.001537079      1.001537079    0.03238322869  bftga 0(D)
1329  13     0.3681000977     0.6479590595    -7.864134033                0     0.9969804652     0.9969804652      1.000033941      1.000033941    0.03238784654  bftga 0(D)
1330  13     0.3680000977     0.6479055099    -7.863952453                0     0.9969371225     0.9969371225      1.000047561      1.000047561    0.03239292918  bftga 0(D)
1331  13     0.3679000977      0.647851964    -7.863770873                0      0.996822804      0.996822804      1.000053204      1.000053204    0.03239800655  bftga 0(D)
1332  13     0.3678000977     0.6477984216    -7.863589294                0      0.996617934      0.996617934      1.000069714      1.000069714    0.03240307857  bftga 0(D)
1333  13     0.3677000977     0.6477448828    -7.863407714                0     0.9963877985     0.9963877985      1.000030748      1.000030748    0.03240814518  bftga 0(D)
1334  13     0.3676000977     0.6476913476    -7.863226135                0     0.9960789913     0.9960789913     0.9999890871     0.9999890871    0.03241320627  bftga 0(D)
1335  14     0.3675000977      0.647637816    -7.863043792                0     0.9985207734     0.9985207734       1.00016763       1.00016763    0.03241858284  bftga 0(D)
1336  13     0.3674000977     0.6475842881    -7.862862213                0     0.9965794933     0.9965794933      1.000072191      1.000072191     0.0324234728  bftga 0(D)
1337  13     0.3673000977     0.6475307637    -7.862680633                0      0.996069158      0.996069158     0.9999881734     0.9999881734    0.03242851745  bftga 0(D)
1338  14     0.3672000977      0.647477243     -7.86249829                0     0.9983061753     0.9983061753      1.000157002      1.000157002    0.03243388054  bftga 0(D)
1339  13     0.3671000977     0.6474237258    -7.862316711                0     0.9961993676     0.9961993676     0.9999621795     0.9999621795    0.03243875194  bftga 0(D)
1340  14     0.3670000977     0.6473702123    -7.862134368                0     0.9983808214     0.9983808214      1.000041347      1.000041347    0.03244410582  bftga 0(D)
1341  13     0.3669000977     0.6473167024    -7.861952789                0     0.9959322553     0.9959322553      1.000009856      1.000009856    0.03244896463  bftga 0(D)
1342  14     0.3668000977     0.6472631961    -7.861770446                0     0.9979888494     0.9979888494      1.000065302      1.000065302    0.03245430905  bftga 0(D)
1343  14     0.3667000977     0.6472096934    -7.861588104                0     0.9985800474     0.9985800474     0.9999497149     0.9999497149    0.03245948452  bftga 0(D)
1344  13     0.3666000977     0.6471561944    -7.861406524                0     0.9958075689     0.9958075689       0.99996995       0.99996995    0.03246432411  bftga 0(D)
1345  14     0.3665000977      0.647102699    -7.861224182                0     0.9977060119     0.9977060119     0.9999575324     0.9999575324    0.03246965397  bftga 0(D)
1346  14     0.3664000977     0.6470492072    -7.861041839                0     0.9979123917     0.9979123917     0.9999823409     0.9999823409    0.03247481302  bftga 0(D)
1347  14     0.3663000977      0.646995719    -7.860859496                0     0.9981047855     0.9981047855     0.9999395783     0.9999395783     0.0324799666  bftga 0(D)
1348  14     0.3662000977     0.6469422344    -7.860677154                0     0.9980517527     0.9980517527      1.000060324      1.000060324    0.03248511464  bftga 0(D)
1349  14     0.3661000977     0.6468887535    -7.860494811                0     0.9980153652     0.9980153652      1.000081105      1.000081105    0.03249025705  bftga 0(D)
1350  14     0.3660000977     0.6468352762    -7.860312469                0     0.9979371323     0.9979371323      1.000059672      1.000059672    0.03249539376  bftga 0(D)
1351  14     0.3659000977     0.6467818026    -7.860130126                0     0.9978203286     0.9978203286     0.9999918675     0.9999918675    0.03250052467  bftga 0(D)
